"time","est","lcl","ucl","Method","Cancer","Age","Gender","matchid","time2","absDiff"
3.667,0.35521,0.35076,0.36021,"Weibull","LungCancer","All","Both",23,3.66666666666667,0.000916666666666455
3.833,0.35027,0.34588,0.35525,"Weibull","LungCancer","All","Both",24,3.83333333333333,0.000453333333333195
4,0.34561,0.34124,0.35057,"Weibull","LungCancer","All","Both",25,4,0
4.167,0.34119,0.33683,0.34613,"Weibull","LungCancer","All","Both",26,4.16666666666667,0.000453333333333639
4.333,0.337,0.33263,0.34194,"Weibull","LungCancer","All","Both",27,4.33333333333333,0.000916666666666899
4.5,0.33309,0.32871,0.33804,"Weibull","LungCancer","All","Both",28,4.5,0.00136999999999965
4.5,0.33302,0.32865,0.33797,"Weibull","LungCancer","All","Both",28,4.5,0.00136999999999965
4.667,0.32929,0.32494,0.33425,"Weibull","LungCancer","All","Both",29,4.66666666666667,0.000916666666666011
4.833,0.32567,0.32132,0.33061,"Weibull","LungCancer","All","Both",30,4.83333333333333,0.00045333333333275
5,0.32221,0.31786,0.32713,"Weibull","LungCancer","All","Both",31,5,0
5.167,0.3189,0.31457,0.3238,"Weibull","LungCancer","All","Both",32,5.16666666666667,0.000453333333333639
5.333,0.31573,0.31142,0.32061,"Weibull","LungCancer","All","Both",33,5.33333333333333,0.000916666666666899
5.5,0.31273,0.30845,0.3176,"Weibull","LungCancer","All","Both",34,5.5,0.00136999999999965
5.5,0.31268,0.3084,0.31755,"Weibull","LungCancer","All","Both",34,5.5,0.00136999999999965
5.667,0.3098,0.30555,0.31466,"Weibull","LungCancer","All","Both",35,5.66666666666667,0.000916666666666011
5.833,0.30699,0.30275,0.31184,"Weibull","LungCancer","All","Both",36,5.83333333333333,0.00045333333333275
6,0.30428,0.30005,0.30914,"Weibull","LungCancer","All","Both",37,6,0
6.167,0.30166,0.29745,0.30652,"Weibull","LungCancer","All","Both",38,6.16666666666667,0.000453333333333639
6.333,0.29914,0.29494,0.30396,"Weibull","LungCancer","All","Both",39,6.33333333333333,0.000916666666666899
6.5,0.29674,0.29255,0.30154,"Weibull","LungCancer","All","Both",40,6.5,0.00136999999999965
6.5,0.2967,0.29251,0.3015,"Weibull","LungCancer","All","Both",40,6.5,0.00136999999999965
6.667,0.29438,0.2902,0.29919,"Weibull","LungCancer","All","Both",41,6.66666666666667,0.000916666666666011
6.833,0.2921,0.28794,0.29691,"Weibull","LungCancer","All","Both",42,6.83333333333333,0.00045333333333275
7,0.28989,0.28574,0.29471,"Weibull","LungCancer","All","Both",43,7,0
7.167,0.28775,0.28361,0.29256,"Weibull","LungCancer","All","Both",44,7.16666666666667,0.000453333333333639
7.333,0.28568,0.28156,0.29047,"Weibull","LungCancer","All","Both",45,7.33333333333333,0.000916666666666899
7.5,0.28369,0.27958,0.28848,"Weibull","LungCancer","All","Both",46,7.5,0.00136999999999965
7.5,0.28366,0.27955,0.28845,"Weibull","LungCancer","All","Both",46,7.5,0.00136999999999965
7.667,0.28174,0.27763,0.28651,"Weibull","LungCancer","All","Both",47,7.66666666666667,0.000916666666666011
7.833,0.27984,0.27573,0.2846,"Weibull","LungCancer","All","Both",48,7.83333333333333,0.00045333333333275
8,0.27799,0.2739,0.28275,"Weibull","LungCancer","All","Both",49,8,0
8.167,0.27619,0.27211,0.28095,"Weibull","LungCancer","All","Both",50,8.16666666666667,0.000453333333334527
8.333,0.27443,0.27036,0.2792,"Weibull","LungCancer","All","Both",51,8.33333333333333,0.000916666666668675
8.5,0.27276,0.2687,0.27752,"Weibull","LungCancer","All","Both",52,8.5,0.00136999999999965
8.5,0.27273,0.26867,0.27749,"Weibull","LungCancer","All","Both",52,8.5,0.00136999999999965
8.667,0.27109,0.26704,0.27586,"Weibull","LungCancer","All","Both",53,8.66666666666667,0.000916666666666899
8.833,0.26947,0.26543,0.27424,"Weibull","LungCancer","All","Both",54,8.83333333333333,0.00045333333333275
9,0.26789,0.26386,0.27265,"Weibull","LungCancer","All","Both",55,9,0
9.167,0.26634,0.26232,0.2711,"Weibull","LungCancer","All","Both",56,9.16666666666667,0.000453333333334527
9.333,0.26484,0.26082,0.26957,"Weibull","LungCancer","All","Both",57,9.33333333333333,0.000916666666668675
9.5,0.26339,0.25938,0.26811,"Weibull","LungCancer","All","Both",58,9.5,0.00136999999999965
9.5,0.26337,0.25936,0.26809,"Weibull","LungCancer","All","Both",58,9.5,0.00136999999999965
9.667,0.26195,0.25795,0.26666,"Weibull","LungCancer","All","Both",59,9.66666666666667,0.000916666666666899
9.833,0.26054,0.25656,0.26524,"Weibull","LungCancer","All","Both",60,9.83333333333333,0.00045333333333275
10,0.25917,0.25517,0.26387,"Weibull","LungCancer","All","Both",61,10,0
10.167,0.25782,0.25382,0.26252,"Weibull","LungCancer","All","Both",62,10.1666666666667,0.000453333333334527
10.333,0.2565,0.2525,0.2612,"Weibull","LungCancer","All","Both",63,10.3333333333333,0.000916666666668675
10.5,0.25524,0.25124,0.25993,"Weibull","LungCancer","All","Both",64,10.5,0.00136999999999965
10.5,0.25522,0.25122,0.25991,"Weibull","LungCancer","All","Both",64,10.5,0.00136999999999965
10.667,0.25397,0.24998,0.25866,"Weibull","LungCancer","All","Both",65,10.6666666666667,0.000916666666666899
10.833,0.25274,0.24875,0.25742,"Weibull","LungCancer","All","Both",66,10.8333333333333,0.00045333333333275
11,0.25152,0.24754,0.25619,"Weibull","LungCancer","All","Both",67,11,0
11.167,0.25033,0.24636,0.255,"Weibull","LungCancer","All","Both",68,11.1666666666667,0.000453333333334527
11.333,0.24917,0.2452,0.25382,"Weibull","LungCancer","All","Both",69,11.3333333333333,0.000916666666668675
11.5,0.24805,0.24408,0.25269,"Weibull","LungCancer","All","Both",70,11.5,0.00136999999999965
11.5,0.24803,0.24406,0.25267,"Weibull","LungCancer","All","Both",70,11.5,0.00136999999999965
11.667,0.24692,0.24297,0.25156,"Weibull","LungCancer","All","Both",71,11.6666666666667,0.000916666666666899
11.833,0.24582,0.24188,0.25045,"Weibull","LungCancer","All","Both",72,11.8333333333333,0.00045333333333275
12,0.24474,0.24081,0.24936,"Weibull","LungCancer","All","Both",73,12,0
12.167,0.24368,0.23976,0.24828,"Weibull","LungCancer","All","Both",74,12.1666666666667,0.000453333333334527
12.333,0.24264,0.23873,0.24723,"Weibull","LungCancer","All","Both",75,12.3333333333333,0.000916666666668675
12.5,0.24163,0.23774,0.24621,"Weibull","LungCancer","All","Both",76,12.5,0.00136999999999965
12.5,0.24162,0.23772,0.24619,"Weibull","LungCancer","All","Both",76,12.5,0.00136999999999965
12.667,0.24063,0.23673,0.24519,"Weibull","LungCancer","All","Both",77,12.6666666666667,0.000916666666666899
12.833,0.23964,0.23574,0.24419,"Weibull","LungCancer","All","Both",78,12.8333333333333,0.00045333333333275
13,0.23866,0.23477,0.24321,"Weibull","LungCancer","All","Both",79,13,0
13.167,0.23771,0.23381,0.24224,"Weibull","LungCancer","All","Both",80,13.1666666666667,0.000453333333334527
13.333,0.23677,0.23287,0.24129,"Weibull","LungCancer","All","Both",81,13.3333333333333,0.000916666666668675
13.5,0.23586,0.23196,0.24037,"Weibull","LungCancer","All","Both",82,13.5,0.00136999999999965
13.5,0.23584,0.23195,0.24035,"Weibull","LungCancer","All","Both",82,13.5,0.00136999999999965
13.667,0.23495,0.23106,0.23945,"Weibull","LungCancer","All","Both",83,13.6666666666667,0.000916666666666899
13.833,0.23405,0.23017,0.23854,"Weibull","LungCancer","All","Both",84,13.8333333333333,0.00045333333333275
14,0.23317,0.22929,0.23765,"Weibull","LungCancer","All","Both",85,14,0
14.167,0.23231,0.22843,0.23677,"Weibull","LungCancer","All","Both",86,14.1666666666667,0.000453333333334527
14.333,0.23145,0.22758,0.2359,"Weibull","LungCancer","All","Both",87,14.3333333333333,0.000916666666668675
14.5,0.23062,0.22676,0.23507,"Weibull","LungCancer","All","Both",88,14.5,0.00136999999999965
14.5,0.23061,0.22674,0.23505,"Weibull","LungCancer","All","Both",88,14.5,0.00136999999999965
14.667,0.2298,0.22593,0.23423,"Weibull","LungCancer","All","Both",89,14.6666666666667,0.000916666666666899
14.833,0.22898,0.22512,0.2334,"Weibull","LungCancer","All","Both",90,14.8333333333333,0.00045333333333275
15,0.22817,0.22432,0.23259,"Weibull","LungCancer","All","Both",91,15,0
15.167,0.22738,0.22353,0.23178,"Weibull","LungCancer","All","Both",92,15.1666666666667,0.000453333333334527
15.333,0.2266,0.22275,0.23099,"Weibull","LungCancer","All","Both",93,15.3333333333333,0.000916666666668675
15.5,0.22584,0.222,0.23023,"Weibull","LungCancer","All","Both",94,15.5,0.00136999999999965
15.5,0.22583,0.22199,0.23022,"Weibull","LungCancer","All","Both",94,15.5,0.00136999999999965
15.667,0.22508,0.22125,0.22946,"Weibull","LungCancer","All","Both",95,15.6666666666667,0.000916666666666899
15.833,0.22433,0.2205,0.22871,"Weibull","LungCancer","All","Both",96,15.8333333333333,0.00045333333333275
16,0.2236,0.21977,0.22796,"Weibull","LungCancer","All","Both",97,16,0
16.167,0.22287,0.21904,0.22723,"Weibull","LungCancer","All","Both",98,16.1666666666667,0.000453333333336303
16.333,0.22215,0.21833,0.2265,"Weibull","LungCancer","All","Both",99,16.3333333333333,0.000916666666668675
16.5,0.22145,0.21764,0.2258,"Weibull","LungCancer","All","Both",100,16.5,0.00137000000000143
16.5,0.22144,0.21762,0.22579,"Weibull","LungCancer","All","Both",100,16.5,0.00137000000000143
16.667,0.22075,0.21694,0.22509,"Weibull","LungCancer","All","Both",101,16.6666666666667,0.000916666666665122
16.833,0.22006,0.21625,0.2244,"Weibull","LungCancer","All","Both",102,16.8333333333333,0.00045333333333275
17,0.21938,0.21558,0.22371,"Weibull","LungCancer","All","Both",103,17,0
17.167,0.2187,0.21491,0.22303,"Weibull","LungCancer","All","Both",104,17.1666666666667,0.000453333333336303
17.333,0.21804,0.21425,0.22236,"Weibull","LungCancer","All","Both",105,17.3333333333333,0.000916666666668675
17.5,0.21739,0.21361,0.22171,"Weibull","LungCancer","All","Both",106,17.5,0.00137000000000143
17.5,0.21738,0.2136,0.2217,"Weibull","LungCancer","All","Both",106,17.5,0.00137000000000143
17.667,0.21675,0.21296,0.22106,"Weibull","LungCancer","All","Both",107,17.6666666666667,0.000916666666665122
17.833,0.21611,0.21232,0.22041,"Weibull","LungCancer","All","Both",108,17.8333333333333,0.00045333333333275
18,0.21547,0.21169,0.21977,"Weibull","LungCancer","All","Both",109,18,0
18.167,0.21485,0.21106,0.21914,"Weibull","LungCancer","All","Both",110,18.1666666666667,0.000453333333336303
18.333,0.21423,0.21044,0.21852,"Weibull","LungCancer","All","Both",111,18.3333333333333,0.000916666666668675
18.5,0.21363,0.20984,0.21792,"Weibull","LungCancer","All","Both",112,18.5,0.00137000000000143
18.5,0.21362,0.20983,0.21791,"Weibull","LungCancer","All","Both",112,18.5,0.00137000000000143
18.667,0.21303,0.20924,0.21731,"Weibull","LungCancer","All","Both",113,18.6666666666667,0.000916666666665122
18.833,0.21243,0.20864,0.21671,"Weibull","LungCancer","All","Both",114,18.8333333333333,0.00045333333333275
19,0.21185,0.20805,0.21612,"Weibull","LungCancer","All","Both",115,19,0
19.167,0.21126,0.20747,0.21553,"Weibull","LungCancer","All","Both",116,19.1666666666667,0.000453333333336303
19.333,0.21069,0.2069,0.21496,"Weibull","LungCancer","All","Both",117,19.3333333333333,0.000916666666668675
19.5,0.21013,0.20634,0.2144,"Weibull","LungCancer","All","Both",118,19.5,0.00137000000000143
19.5,0.21012,0.20633,0.21439,"Weibull","LungCancer","All","Both",118,19.5,0.00137000000000143
19.667,0.20957,0.20577,0.21383,"Weibull","LungCancer","All","Both",119,19.6666666666667,0.000916666666665122
19.833,0.20901,0.20522,0.21327,"Weibull","LungCancer","All","Both",120,19.8333333333333,0.00045333333333275
20,0.20846,0.20467,0.21272,"Weibull","LungCancer","All","Both",121,20,0
20.167,0.20791,0.20413,0.21218,"Weibull","LungCancer","All","Both",122,20.1666666666667,0.000453333333336303
20.333,0.20738,0.2036,0.21164,"Weibull","LungCancer","All","Both",123,20.3333333333333,0.000916666666668675
20.5,0.20685,0.20308,0.21111,"Weibull","LungCancer","All","Both",124,20.5,0.00137000000000143
20.5,0.20684,0.20307,0.2111,"Weibull","LungCancer","All","Both",124,20.5,0.00137000000000143
20.667,0.20633,0.20255,0.21058,"Weibull","LungCancer","All","Both",125,20.6666666666667,0.000916666666665122
20.833,0.2058,0.20204,0.21006,"Weibull","LungCancer","All","Both",126,20.8333333333333,0.00045333333333275
21,0.20529,0.20152,0.20954,"Weibull","LungCancer","All","Both",127,21,0
21.167,0.20478,0.20101,0.20903,"Weibull","LungCancer","All","Both",128,21.1666666666667,0.000453333333336303
21.333,0.20427,0.20051,0.20852,"Weibull","LungCancer","All","Both",129,21.3333333333333,0.000916666666668675
21.5,0.20378,0.20002,0.20803,"Weibull","LungCancer","All","Both",130,21.5,0.00137000000000143
21.5,0.20377,0.20001,0.20802,"Weibull","LungCancer","All","Both",130,21.5,0.00137000000000143
21.667,0.20329,0.19952,0.20753,"Weibull","LungCancer","All","Both",131,21.6666666666667,0.000916666666665122
21.833,0.2028,0.19903,0.20704,"Weibull","LungCancer","All","Both",132,21.8333333333333,0.00045333333333275
22,0.20231,0.19855,0.20655,"Weibull","LungCancer","All","Both",133,22,0
22.167,0.20183,0.19807,0.20607,"Weibull","LungCancer","All","Both",134,22.1666666666667,0.000453333333336303
22.333,0.20135,0.1976,0.20559,"Weibull","LungCancer","All","Both",135,22.3333333333333,0.000916666666668675
22.5,0.20089,0.19713,0.20512,"Weibull","LungCancer","All","Both",136,22.5,0.00137000000000143
22.5,0.20088,0.19713,0.20511,"Weibull","LungCancer","All","Both",136,22.5,0.00137000000000143
22.667,0.20042,0.19667,0.20465,"Weibull","LungCancer","All","Both",137,22.6666666666667,0.000916666666665122
22.833,0.19996,0.19621,0.20418,"Weibull","LungCancer","All","Both",138,22.8333333333333,0.00045333333333275
23,0.19951,0.19575,0.20372,"Weibull","LungCancer","All","Both",139,23,0
23.167,0.19905,0.1953,0.20326,"Weibull","LungCancer","All","Both",140,23.1666666666667,0.000453333333336303
23.333,0.1986,0.19485,0.20281,"Weibull","LungCancer","All","Both",141,23.3333333333333,0.000916666666668675
23.5,0.19817,0.19441,0.20237,"Weibull","LungCancer","All","Both",142,23.5,0.00137000000000143
23.5,0.19816,0.19441,0.20236,"Weibull","LungCancer","All","Both",142,23.5,0.00137000000000143
23.667,0.19773,0.19397,0.20193,"Weibull","LungCancer","All","Both",143,23.6666666666667,0.000916666666665122
23.833,0.19729,0.19354,0.20149,"Weibull","LungCancer","All","Both",144,23.8333333333333,0.00045333333333275
24,0.19686,0.19311,0.20105,"Weibull","LungCancer","All","Both",145,24,0
24.167,0.19643,0.19269,0.20062,"Weibull","LungCancer","All","Both",146,24.1666666666667,0.000453333333336303
24.333,0.196,0.19226,0.20019,"Weibull","LungCancer","All","Both",147,24.3333333333333,0.000916666666668675
24.5,0.19559,0.19185,0.19978,"Weibull","LungCancer","All","Both",148,24.5,0.00137000000000143
24.5,0.19558,0.19185,0.19977,"Weibull","LungCancer","All","Both",148,24.5,0.00137000000000143
24.667,0.19517,0.19144,0.19936,"Weibull","LungCancer","All","Both",149,24.6666666666667,0.000916666666665122
24.833,0.19476,0.19103,0.19894,"Weibull","LungCancer","All","Both",150,24.8333333333333,0.00045333333333275
25,0.19435,0.19062,0.19853,"Weibull","LungCancer","All","Both",151,25,0
0,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",1,0,0.00274
0.167,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",2,0.166666666666667,0.000453333333333333
0.333,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",3,0.333333333333333,0.000916666666666677
0.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",4,0.5,0.00136999999999998
0.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",4,0.5,0.00136999999999998
0.667,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",5,0.666666666666667,0.000916666666666677
0.833,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",6,0.833333333333333,0.000453333333333306
1,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",7,1,0
1.167,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",8,1.16666666666667,0.000453333333333417
1.333,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",9,1.33333333333333,0.000916666666666677
1.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",10,1.5,0.00137000000000009
1.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",10,1.5,0.00137000000000009
1.667,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",11,1.66666666666667,0.000916666666666455
1.833,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",12,1.83333333333333,0.000453333333333195
2,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",13,2,0
2.167,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",14,2.16666666666667,0.000453333333333639
2.333,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",15,2.33333333333333,0.000916666666666899
2.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",16,2.5,0.00137000000000009
2.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",16,2.5,0.00137000000000009
2.667,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",17,2.66666666666667,0.000916666666666455
2.833,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",18,2.83333333333333,0.000453333333333195
3,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",19,3,0
3.167,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",20,3.16666666666667,0.000453333333333639
3.333,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",21,3.33333333333333,0.000916666666666899
3.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",22,3.5,0.00137000000000009
3.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",22,3.5,0.00137000000000009
3.667,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",23,3.66666666666667,0.000916666666666455
3.833,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",24,3.83333333333333,0.000453333333333195
4,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",25,4,0
4.167,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",26,4.16666666666667,0.000453333333333639
4.333,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",27,4.33333333333333,0.000916666666666899
4.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",28,4.5,0.00136999999999965
4.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",28,4.5,0.00136999999999965
4.667,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",29,4.66666666666667,0.000916666666666011
4.833,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",30,4.83333333333333,0.00045333333333275
5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",31,5,0
5.167,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",32,5.16666666666667,0.000453333333333639
5.333,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",33,5.33333333333333,0.000916666666666899
5.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",34,5.5,0.00136999999999965
5.5,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",34,5.5,0.00136999999999965
5.667,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",35,5.66666666666667,0.000916666666666011
5.833,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",36,5.83333333333333,0.00045333333333275
6,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",37,6,0
6.167,0.61625,0.61097,0.62149,"Exponential","LungCancer","All","Both",38,6.16666666666667,0.000453333333333639
